# reimpl: cobevtbench model=cobevt_camera_static dataset=opv2v_camera
# 627 tensors, 26323909 parameters

sinbevt.bottlenecks.2.1.bn3.bias	[128]
sinbevt.bottlenecks.2.1.bn3.running_mean	[128]
sinbevt.bottlenecks.2.1.bn3.running_var	[128]
sinbevt.bottlenecks.2.1.bn3.num_batches_tracked	[]
sinbevt.downsamples.0.reduce.weight	[32, 128, 3, 3]
sinbevt.downsamples.0.refine.0.weight	[128, 128, 3, 3]
sinbevt.downsamples.0.refine.1.weight	[128]
sinbevt.downsamples.0.refine.1.bias	[128]
sinbevt.downsamples.0.refine.1.running_mean	[128]
sinbevt.downsamples.0.refine.1.running_var	[128]
sinbevt.downsamples.0.refine.1.num_batches_tracked	[]
sinbevt.downsamples.0.refine.3.weight	[128, 128, 1, 1]
sinbevt.downsamples.0.refine.4.weight	[128]
sinbevt.downsamples.0.refine.4.bias	[128]
sinbevt.downsamples.0.refine.4.running_mean	[128]
sinbevt.downsamples.0.refine.4.running_var	[128]
sinbevt.downsamples.0.refine.4.num_batches_tracked	[]
sinbevt.downsamples.1.reduce.weight	[32, 128, 3, 3]
sinbevt.downsamples.1.refine.0.weight	[128, 128, 3, 3]
sinbevt.downsamples.1.refine.1.weight	[128]
sinbevt.downsamples.1.refine.1.bias	[128]
sinbevt.downsamples.1.refine.1.running_mean	[128]
sinbevt.downsamples.1.refine.1.running_var	[128]
sinbevt.downsamples.1.refine.1.num_batches_tracked	[]
sinbevt.downsamples.1.refine.3.weight	[128, 128, 1, 1]
sinbevt.downsamples.1.refine.4.weight	[128]
sinbevt.downsamples.1.refine.4.bias	[128]
sinbevt.downsamples.1.refine.4.running_mean	[128]
sinbevt.downsamples.1.refine.4.running_var	[128]
sinbevt.downsamples.1.refine.4.num_batches_tracked	[]
sinbevt.self_attn.norm.weight	[128]
sinbevt.self_attn.norm.bias	[128]
sinbevt.self_attn.qkv.to_qkv.weight	[384, 128]
sinbevt.self_attn.rel_pos_bias.table.weight	[3969, 4]
sinbevt.self_attn.to_out.weight	[128, 128]
fuse.blocks.0.local.norm_attn.weight	[128]
fuse.blocks.0.local.norm_attn.bias	[128]
fuse.blocks.0.local.qkv.to_qkv.weight	[384, 128]
fuse.blocks.0.local.rel_pos_bias.table.weight	[2025, 4]
fuse.blocks.0.local.to_out.weight	[128, 128]
fuse.blocks.0.local.norm_mlp.weight	[128]
fuse.blocks.0.local.norm_mlp.bias	[128]
fuse.blocks.0.local.mlp.fc1.weight	[256, 128]
fuse.blocks.0.local.mlp.fc1.bias	[256]
fuse.blocks.0.local.mlp.fc2.weight	[128, 256]
fuse.blocks.0.local.mlp.fc2.bias	[128]
fuse.blocks.0.global_half.norm_attn.weight	[128]
fuse.blocks.0.global_half.norm_attn.bias	[128]
fuse.blocks.0.global_half.qkv.to_qkv.weight	[384, 128]
fuse.blocks.0.global_half.rel_pos_bias.table.weight	[2025, 4]
fuse.blocks.0.global_half.to_out.weight	[128, 128]
fuse.blocks.0.global_half.norm_mlp.weight	[128]
fuse.blocks.0.global_half.norm_mlp.bias	[128]
fuse.blocks.0.global_half.mlp.fc1.weight	[256, 128]
fuse.blocks.0.global_half.mlp.fc1.bias	[256]
fuse.blocks.0.global_half.mlp.fc2.weight	[128, 256]
fuse.blocks.0.global_half.mlp.fc2.bias	[128]
fuse.blocks.1.local.norm_attn.weight	[128]
fuse.blocks.1.local.norm_attn.bias	[128]
fuse.blocks.1.local.qkv.to_qkv.weight	[384, 128]
fuse.blocks.1.local.rel_pos_bias.table.weight	[2025, 4]
fuse.blocks.1.local.to_out.weight	[128, 128]
fuse.blocks.1.local.norm_mlp.weight	[128]
fuse.blocks.1.local.norm_mlp.bias	[128]
fuse.blocks.1.local.mlp.fc1.weight	[256, 128]
fuse.blocks.1.local.mlp.fc1.bias	[256]
fuse.blocks.1.local.mlp.fc2.weight	[128, 256]
fuse.blocks.1.local.mlp.fc2.bias	[128]
fuse.blocks.1.global_half.norm_attn.weight	[128]
fuse.blocks.1.global_half.norm_attn.bias	[128]
fuse.blocks.1.global_half.qkv.to_qkv.weight	[384, 128]
fuse.blocks.1.global_half.rel_pos_bias.table.weight	[2025, 4]
fuse.blocks.1.global_half.to_out.weight	[128, 128]
fuse.blocks.1.global_half.norm_mlp.weight	[128]
fuse.blocks.1.global_half.norm_mlp.bias	[128]
fuse.blocks.1.global_half.mlp.fc1.weight	[256, 128]
fuse.blocks.1.global_half.mlp.fc1.bias	[256]
fuse.blocks.1.global_half.mlp.fc2.weight	[128, 256]
fuse.blocks.1.global_half.mlp.fc2.bias	[128]
fuse.blocks.2.local.norm_attn.weight	[128]
fuse.blocks.2.local.norm_attn.bias	[128]
fuse.blocks.2.local.qkv.to_qkv.weight	[384, 128]
fuse.blocks.2.local.rel_pos_bias.table.weight	[2025, 4]
fuse.blocks.2.local.to_out.weight	[128, 128]
fuse.blocks.2.local.norm_mlp.weight	[128]
fuse.blocks.2.local.norm_mlp.bias	[128]
fuse.blocks.2.local.mlp.fc1.weight	[256, 128]
fuse.blocks.2.local.mlp.fc1.bias	[256]
fuse.blocks.2.local.mlp.fc2.weight	[128, 256]
fuse.blocks.2.local.mlp.fc2.bias	[128]
fuse.blocks.2.global_half.norm_attn.weight	[128]
fuse.blocks.2.global_half.norm_attn.bias	[128]
fuse.blocks.2.global_half.qkv.to_qkv.weight	[384, 128]
fuse.blocks.2.global_half.rel_pos_bias.table.weight	[2025, 4]
fuse.blocks.2.global_half.to_out.weight	[128, 128]
fuse.blocks.2.global_half.norm_mlp.weight	[128]
fuse.blocks.2.global_half.norm_mlp.bias	[128]
fuse.blocks.2.global_half.mlp.fc1.weight	[256, 128]
fuse.blocks.2.global_half.mlp.fc1.bias	[256]
fuse.blocks.2.global_half.mlp.fc2.weight	[128, 256]
fuse.blocks.2.global_half.mlp.fc2.bias	[128]
fuse.head_norm.weight	[128]
fuse.head_norm.bias	[128]
fuse.head_proj.weight	[128, 128]
fuse.head_proj.bias	[128]
decoder.stages.0.0.0.weight	[128, 128, 3, 3]
decoder.stages.0.0.1.weight	[128]
decoder.stages.0.0.1.bias	[128]
decoder.stages.0.0.1.running_mean	[128]
decoder.stages.0.0.1.running_var	[128]
decoder.stages.0.0.1.num_batches_tracked	[]
decoder.stages.0.1.0.weight	[128, 128, 3, 3]
decoder.stages.0.1.1.weight	[128]
decoder.stages.0.1.1.bias	[128]
decoder.stages.0.1.1.running_mean	[128]
decoder.stages.0.1.1.running_var	[128]
decoder.stages.0.1.1.num_batches_tracked	[]
decoder.stages.1.0.0.weight	[64, 128, 3, 3]
decoder.stages.1.0.1.weight	[64]
decoder.stages.1.0.1.bias	[64]
decoder.stages.1.0.1.running_mean	[64]
decoder.stages.1.0.1.running_var	[64]
decoder.stages.1.0.1.num_batches_tracked	[]
decoder.stages.1.1.0.weight	[64, 64, 3, 3]
decoder.stages.1.1.1.weight	[64]
decoder.stages.1.1.1.bias	[64]
decoder.stages.1.1.1.running_mean	[64]
decoder.stages.1.1.1.running_var	[64]
decoder.stages.1.1.1.num_batches_tracked	[]
decoder.stages.2.0.0.weight	[32, 64, 3, 3]
decoder.stages.2.0.1.weight	[32]
decoder.stages.2.0.1.bias	[32]
decoder.stages.2.0.1.running_mean	[32]
decoder.stages.2.0.1.running_var	[32]
decoder.stages.2.0.1.num_batches_tracked	[]
decoder.stages.2.1.0.weight	[32, 32, 3, 3]
decoder.stages.2.1.1.weight	[32]
decoder.stages.2.1.1.bias	[32]
decoder.stages.2.1.1.running_mean	[32]
decoder.stages.2.1.1.running_var	[32]
decoder.stages.2.1.1.num_batches_tracked	[]
head.head.weight	[3, 32, 3, 3]
head.head.bias	[3]
