# official checkpoint: /local/554122/ckpt/opv2v_zoo/cobevt_camera_dynamic/net_epoch91.pth
# 648 tensors, 27452686 parameters

fax.layers.2.1.bn2.running_var	[32]
fax.layers.2.1.bn2.num_batches_tracked	[]
fax.layers.2.1.conv3.weight	[128, 32, 1, 1]
fax.layers.2.1.bn3.weight	[128]
fax.layers.2.1.bn3.bias	[128]
fax.layers.2.1.bn3.running_mean	[128]
fax.layers.2.1.bn3.running_var	[128]
fax.layers.2.1.bn3.num_batches_tracked	[]
fax.downsample_layers.0.0.0.weight	[32, 128, 3, 3]
fax.downsample_layers.0.0.2.weight	[128, 128, 3, 3]
fax.downsample_layers.0.0.3.weight	[128]
fax.downsample_layers.0.0.3.bias	[128]
fax.downsample_layers.0.0.3.running_mean	[128]
fax.downsample_layers.0.0.3.running_var	[128]
fax.downsample_layers.0.0.3.num_batches_tracked	[]
fax.downsample_layers.0.0.5.weight	[128, 128, 1, 1]
fax.downsample_layers.0.0.6.weight	[128]
fax.downsample_layers.0.0.6.bias	[128]
fax.downsample_layers.0.0.6.running_mean	[128]
fax.downsample_layers.0.0.6.running_var	[128]
fax.downsample_layers.0.0.6.num_batches_tracked	[]
fax.downsample_layers.1.0.0.weight	[32, 128, 3, 3]
fax.downsample_layers.1.0.2.weight	[128, 128, 3, 3]
fax.downsample_layers.1.0.3.weight	[128]
fax.downsample_layers.1.0.3.bias	[128]
fax.downsample_layers.1.0.3.running_mean	[128]
fax.downsample_layers.1.0.3.running_var	[128]
fax.downsample_layers.1.0.3.num_batches_tracked	[]
fax.downsample_layers.1.0.5.weight	[128, 128, 1, 1]
fax.downsample_layers.1.0.6.weight	[128]
fax.downsample_layers.1.0.6.bias	[128]
fax.downsample_layers.1.0.6.running_mean	[128]
fax.downsample_layers.1.0.6.running_var	[128]
fax.downsample_layers.1.0.6.num_batches_tracked	[]
fax.self_attn.to_qkv.weight	[384, 128]
fax.self_attn.to_out.0.weight	[128, 128]
fax.self_attn.rel_pos_bias.weight	[3969, 4]
fusion_net.layers.0.window_attention.norm.weight	[128]
fusion_net.layers.0.window_attention.norm.bias	[128]
fusion_net.layers.0.window_attention.fn.relative_position_index	[320, 320]
fusion_net.layers.0.window_attention.fn.to_qkv.weight	[384, 128]
fusion_net.layers.0.window_attention.fn.to_out.0.weight	[128, 128]
fusion_net.layers.0.window_attention.fn.relative_position_bias_table.weight	[2025, 4]
fusion_net.layers.0.window_ffd.norm.weight	[128]
fusion_net.layers.0.window_ffd.norm.bias	[128]
fusion_net.layers.0.window_ffd.fn.net.0.weight	[256, 128]
fusion_net.layers.0.window_ffd.fn.net.0.bias	[256]
fusion_net.layers.0.window_ffd.fn.net.3.weight	[128, 256]
fusion_net.layers.0.window_ffd.fn.net.3.bias	[128]
fusion_net.layers.0.grid_attention.norm.weight	[128]
fusion_net.layers.0.grid_attention.norm.bias	[128]
fusion_net.layers.0.grid_attention.fn.relative_position_index	[320, 320]
fusion_net.layers.0.grid_attention.fn.to_qkv.weight	[384, 128]
fusion_net.layers.0.grid_attention.fn.to_out.0.weight	[128, 128]
fusion_net.layers.0.grid_attention.fn.relative_position_bias_table.weight	[2025, 4]
fusion_net.layers.0.grid_ffd.norm.weight	[128]
fusion_net.layers.0.grid_ffd.norm.bias	[128]
fusion_net.layers.0.grid_ffd.fn.net.0.weight	[256, 128]
fusion_net.layers.0.grid_ffd.fn.net.0.bias	[256]
fusion_net.layers.0.grid_ffd.fn.net.3.weight	[128, 256]
fusion_net.layers.0.grid_ffd.fn.net.3.bias	[128]
fusion_net.layers.1.window_attention.norm.weight	[128]
fusion_net.layers.1.window_attention.norm.bias	[128]
fusion_net.layers.1.window_attention.fn.relative_position_index	[320, 320]
fusion_net.layers.1.window_attention.fn.to_qkv.weight	[384, 128]
fusion_net.layers.1.window_attention.fn.to_out.0.weight	[128, 128]
fusion_net.layers.1.window_attention.fn.relative_position_bias_table.weight	[2025, 4]
fusion_net.layers.1.window_ffd.norm.weight	[128]
fusion_net.layers.1.window_ffd.norm.bias	[128]
fusion_net.layers.1.window_ffd.fn.net.0.weight	[256, 128]
fusion_net.layers.1.window_ffd.fn.net.0.bias	[256]
fusion_net.layers.1.window_ffd.fn.net.3.weight	[128, 256]
fusion_net.layers.1.window_ffd.fn.net.3.bias	[128]
fusion_net.layers.1.grid_attention.norm.weight	[128]
fusion_net.layers.1.grid_attention.norm.bias	[128]
fusion_net.layers.1.grid_attention.fn.relative_position_index	[320, 320]
fusion_net.layers.1.grid_attention.fn.to_qkv.weight	[384, 128]
fusion_net.layers.1.grid_attention.fn.to_out.0.weight	[128, 128]
fusion_net.layers.1.grid_attention.fn.relative_position_bias_table.weight	[2025, 4]
fusion_net.layers.1.grid_ffd.norm.weight	[128]
fusion_net.layers.1.grid_ffd.norm.bias	[128]
fusion_net.layers.1.grid_ffd.fn.net.0.weight	[256, 128]
fusion_net.layers.1.grid_ffd.fn.net.0.bias	[256]
fusion_net.layers.1.grid_ffd.fn.net.3.weight	[128, 256]
fusion_net.layers.1.grid_ffd.fn.net.3.bias	[128]
fusion_net.layers.2.window_attention.norm.weight	[128]
fusion_net.layers.2.window_attention.norm.bias	[128]
fusion_net.layers.2.window_attention.fn.relative_position_index	[320, 320]
fusion_net.layers.2.window_attention.fn.to_qkv.weight	[384, 128]
fusion_net.layers.2.window_attention.fn.to_out.0.weight	[128, 128]
fusion_net.layers.2.window_attention.fn.relative_position_bias_table.weight	[2025, 4]
fusion_net.layers.2.window_ffd.norm.weight	[128]
fusion_net.layers.2.window_ffd.norm.bias	[128]
fusion_net.layers.2.window_ffd.fn.net.0.weight	[256, 128]
fusion_net.layers.2.window_ffd.fn.net.0.bias	[256]
fusion_net.layers.2.window_ffd.fn.net.3.weight	[128, 256]
fusion_net.layers.2.window_ffd.fn.net.3.bias	[128]
fusion_net.layers.2.grid_attention.norm.weight	[128]
fusion_net.layers.2.grid_attention.norm.bias	[128]
fusion_net.layers.2.grid_attention.fn.relative_position_index	[320, 320]
fusion_net.layers.2.grid_attention.fn.to_qkv.weight	[384, 128]
fusion_net.layers.2.grid_attention.fn.to_out.0.weight	[128, 128]
fusion_net.layers.2.grid_attention.fn.relative_position_bias_table.weight	[2025, 4]
fusion_net.layers.2.grid_ffd.norm.weight	[128]
fusion_net.layers.2.grid_ffd.norm.bias	[128]
fusion_net.layers.2.grid_ffd.fn.net.0.weight	[256, 128]
fusion_net.layers.2.grid_ffd.fn.net.0.bias	[256]
fusion_net.layers.2.grid_ffd.fn.net.3.weight	[128, 256]
fusion_net.layers.2.grid_ffd.fn.net.3.bias	[128]
fusion_net.mlp_head.2.weight	[128]
fusion_net.mlp_head.2.bias	[128]
fusion_net.mlp_head.3.weight	[128, 128]
fusion_net.mlp_head.3.bias	[128]
decoder.decoder.0.weight	[128, 128, 3, 3]
decoder.decoder.0.bias	[128]
decoder.decoder.1.weight	[128]
decoder.decoder.1.bias	[128]
decoder.decoder.1.running_mean	[128]
decoder.decoder.1.running_var	[128]
decoder.decoder.1.num_batches_tracked	[]
decoder.decoder.3.weight	[128, 128, 3, 3]
decoder.decoder.3.bias	[128]
decoder.decoder.4.weight	[128]
decoder.decoder.4.bias	[128]
decoder.decoder.4.running_mean	[128]
decoder.decoder.4.running_var	[128]
decoder.decoder.4.num_batches_tracked	[]
decoder.decoder.6.weight	[64, 128, 3, 3]
decoder.decoder.6.bias	[64]
decoder.decoder.7.weight	[64]
decoder.decoder.7.bias	[64]
decoder.decoder.7.running_mean	[64]
decoder.decoder.7.running_var	[64]
decoder.decoder.7.num_batches_tracked	[]
decoder.decoder.9.weight	[64, 64, 3, 3]
decoder.decoder.9.bias	[64]
decoder.decoder.10.weight	[64]
decoder.decoder.10.bias	[64]
decoder.decoder.10.running_mean	[64]
decoder.decoder.10.running_var	[64]
decoder.decoder.10.num_batches_tracked	[]
decoder.decoder.12.weight	[32, 64, 3, 3]
decoder.decoder.12.bias	[32]
decoder.decoder.13.weight	[32]
decoder.decoder.13.bias	[32]
decoder.decoder.13.running_mean	[32]
decoder.decoder.13.running_var	[32]
decoder.decoder.13.num_batches_tracked	[]
decoder.decoder.15.weight	[32, 32, 3, 3]
decoder.decoder.15.bias	[32]
decoder.decoder.16.weight	[32]
decoder.decoder.16.bias	[32]
decoder.decoder.16.running_mean	[32]
decoder.decoder.16.running_var	[32]
decoder.decoder.16.num_batches_tracked	[]
seg_head.dynamic_head.weight	[2, 32, 3, 3]
seg_head.dynamic_head.bias	[2]
seg_head.static_head.weight	[2, 32, 3, 3]
seg_head.static_head.bias	[2]
